OID,Date,Species,Habitat,Porte,lat,lon,Month,Day,Year
7481,4/27/2016,Erigeron karvinskianus,Beira de √°gua,Erva,38.67465,-27.29301,4,27,2016
7482,4/27/2016,Tradescantia fluminensis,Beira de √°gua,Erva,38.67246,-27.29552,4,27,2016
7483,4/27/2016,Pittosporum undulatum,Beira de √°gua,AÅrvore ou arbusto,38.67246,-27.29552,4,27,2016
7484,4/27/2016,Tradescantia fluminensis,Beira de √°gua,Erva,38.67152,-27.29639,4,27,2016
7485,4/27/2016,Ageratina adenophora,Beira de √°gua,Erva,38.67152,-27.29639,4,27,2016
7486,4/27/2016,Arundo donax,Beira de √°gua,Erva,38.67152,-27.29639,4,27,2016
7487,4/27/2016,Pittosporum undulatum,Beira de √°gua,AÅrvore ou arbusto,38.67152,-27.29639,4,27,2016
7488,4/27/2016,Tradescantia fluminensis,Beira de √°gua,Erva,38.66826,-27.298653,4,27,2016
7489,4/27/2016,Arundo donax,Beira de √°gua,Erva,38.66821,-27.29863,4,27,2016
7490,4/27/2016,Ageratina adenophora,Beira de √°gua,Erva,38.66821,-27.29863,4,27,2016
7491,4/27/2016,Pittosporum undulatum,Beira de √°gua,AÅrvore ou arbusto,38.66821,-27.29863,4,27,2016
7492,4/27/2016,Erigeron karvinskianus,Beira de √°gua,Erva,38.66744,-27.29919,4,27,2016
7493,4/28/2016,Acacia mearnsii,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,37.15698078,-8.743878007,4,28,2016
7494,4/27/2016,Ageratina adenophora,Beira de √°gua,Erva,38.66744,-27.29919,4,27,2016
7495,4/27/2016,Arundo donax,Beira de √°gua,Erva,38.66744,-27.29919,4,27,2016
7496,4/27/2016,Ageratina adenophora,Beira de √°gua,Erva,38.66632,-27.29957,4,27,2016
7497,4/27/2016,Pittosporum undulatum,Beira de √°gua,AÅrvore ou arbusto,38.66632,-27.29957,4,27,2016
7498,4/27/2016,Ricinus communis,Beira de √°gua,AÅrvore ou arbusto,38.66632,-27.29957,4,27,2016
7499,4/27/2016,Arundo donax,Terreno Inculto,Erva,37.0268012,-7.9468713,4,27,2016
7500,4/27/2016,Acacia saligna,Jardim,AÅrvore ou arbusto,37.0263306,-7.9455202,4,27,2016
7501,4/27/2016,Arctotheca calendula,Jardim,Erva,38.75638405,-9.15237582,4,27,2016
7502,4/27/2016,Agave americana,Berma de estrada/caminho-de-ferro,Suculenta,39.3683671,-8.690186,4,27,2016
7503,4/26/2016,Acacia longifolia,Jardim,AÅrvore ou arbusto,37.09370581,-8.134753704,4,26,2016
7504,4/26/2016,Acacia karroo,Jardim,AÅrvore ou arbusto,37.10029936,-8.136577606,4,26,2016
7505,4/26/2016,Acacia karroo,Jardim,AÅrvore ou arbusto,37.09241493,-8.128944039,4,26,2016
7506,4/26/2016,Agave americana,Berma de estrada/caminho-de-ferro,Suculenta,39.4236893,-8.68705,4,26,2016
7507,4/26/2016,Carpobrotus edulis,Jardim,Suculenta,38.8006774,-7.6609414,4,26,2016
7508,4/25/2016,Erigeron karvinskianus,Beira de √°gua,Erva,40.02624643,-8.303822211,4,25,2016
7509,4/25/2016,Erigeron karvinskianus,Beira de √°gua,Erva,40.02606223,-8.303488692,4,25,2016
7510,4/25/2016,Acacia dealbata,Beira de √°gua,AÅrvore ou arbusto,40.01888933,-8.326253091,4,25,2016
7511,4/24/2016,Hakea sericea,Terreno Inculto,AÅrvore ou arbusto,40.20774402,-8.375447628,4,24,2016
7512,4/24/2016,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,40.20772704,-8.375435933,4,24,2016
7513,4/24/2016,Pittosporum undulatum,Eucaliptal,AÅrvore ou arbusto,40.20790045,-8.375984491,4,24,2016
7514,4/24/2016,Hakea salicifolia,Eucaliptal,AÅrvore ou arbusto,40.20797209,-8.3761419,4,24,2016
7515,4/24/2016,Cortaderia selloana,Jardim,Erva,40.19603149,-8.433236092,4,24,2016
7516,3/31/2016,Agave americana,Berma de estrada/caminho-de-ferro,Suculenta,38.29976523,-8.228915334,3,31,2016
7517,3/31/2016,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,38.29968261,-8.229163438,3,31,2016
7518,3/31/2016,Acacia saligna,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,38.33655658,-8.211121559,3,31,2016
7519,3/31/2016,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,38.7959885,-8.22871685,3,31,2016
7520,3/13/2016,Agave americana,Berma de estrada/caminho-de-ferro,Suculenta,38.65513627,-8.209018707,3,13,2016
7521,3/31/2016,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,38.87118358,-8.151962757,3,31,2016
7522,3/31/2016,Agave americana,Berma de estrada/caminho-de-ferro,Suculenta,38.87120133,-8.151501417,3,31,2016
7523,3/31/2016,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,38.87138405,-8.152107596,3,31,2016
7524,3/31/2016,Agave americana,Berma de estrada/caminho-de-ferro,Suculenta,38.87144879,-8.156101406,3,31,2016
7525,3/31/2016,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,38.87143312,-8.15613091,3,31,2016
7526,3/31/2016,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,38.93435764,-8.168678284,3,31,2016
7527,3/31/2016,Oxalis pes-caprae,Beira de √°gua,Erva,39.0532879,-8.174546957,3,31,2016
7528,3/31/2016,Acacia melanoxylon,Beira de √°gua,AÅrvore ou arbusto,39.05330769,-8.174482584,3,31,2016
7529,3/31/2016,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,39.08781494,-8.16373229,3,31,2016
7530,3/31/2016,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,39.08821882,-8.163528442,3,31,2016
7531,3/31/2016,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,39.10162476,-8.17949295,3,31,2016
7532,3/31/2016,Hakea sericea,Terreno Inculto,AÅrvore ou arbusto,39.10522145,-8.18189621,3,31,2016
7533,3/31/2016,Hakea sericea,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,39.12899079,-8.235229254,3,31,2016
7534,3/31/2016,Acacia melanoxylon,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,39.22336873,-8.258972168,3,31,2016
7535,3/31/2016,Arundo donax,Beira de √°gua,Erva,39.32460119,-8.296684027,3,31,2016
7536,4/25/2016,Acacia pycnantha,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,37.21571946,-8.786144257,4,25,2016
7537,3/31/2016,Acacia dealbata,Terreno Inculto,AÅrvore ou arbusto,39.32814394,-8.294130564,3,31,2016
7538,3/31/2016,Hakea sericea,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,39.38371728,-8.373663425,3,31,2016
7539,4/25/2016,Acacia pycnantha,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,37.15873686,-8.719260693,4,25,2016
7540,4/25/2016,Acacia mearnsii,Jardim,AÅrvore ou arbusto,37.15873044,-8.718874454,4,25,2016
7541,3/31/2016,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,39.38489895,-8.372869492,3,31,2016
7542,3/31/2016,Hakea sericea,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,39.41993352,-8.348665237,3,31,2016
7543,3/31/2016,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,39.42117674,-8.347806931,3,31,2016
7544,4/25/2016,Acacia saligna,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,37.15867914,-8.719475269,4,25,2016
7545,4/25/2016,Agave americana,Berma de estrada/caminho-de-ferro,Suculenta,37.15800151,-8.720430136,4,25,2016
7546,3/31/2016,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,39.46855356,-8.34361732,3,31,2016
7547,4/25/2016,Cortaderia selloana,Outro,Erva,37.21226331,-8.775469065,4,25,2016
7548,3/31/2016,Acacia dealbata,Beira de √°gua,AÅrvore ou arbusto,39.51303434,-8.328258991,3,31,2016
7549,3/31/2016,Oxalis pes-caprae,Terreno Inculto,Erva,39.51351803,-8.328532577,3,31,2016
7550,4/25/2016,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,37.1590404,-8.718863726,4,25,2016
7551,3/31/2016,Oxalis pes-caprae,Beira de √°gua,Erva,39.54466834,-8.320164084,3,31,2016
7552,3/31/2016,Acacia dealbata,Beira de √°gua,AÅrvore ou arbusto,39.54477796,-8.320147991,3,31,2016
7553,3/31/2016,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,39.54636642,-8.322390318,3,31,2016
7554,3/31/2016,Acacia melanoxylon,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,39.54705101,-8.323023319,3,31,2016
7555,3/31/2016,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,39.55059798,-8.362483978,3,31,2016
7556,3/31/2016,Arundo donax,Beira de √°gua,Erva,39.55053594,-8.375519514,3,31,2016
7557,3/31/2016,Acacia longifolia,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,39.55224628,-8.390915394,3,31,2016
7558,3/31/2016,Arundo donax,Terreno Inculto,Erva,39.60709752,-8.405753374,3,31,2016
7559,3/31/2016,Arundo donax,Beira de √°gua,Erva,39.69657751,-8.359748125,3,31,2016
7560,3/31/2016,Acacia dealbata,Beira de √°gua,AÅrvore ou arbusto,40.23863731,-8.30845356,3,31,2016
7561,3/31/2016,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,40.26265423,-8.280665874,3,31,2016
7562,3/31/2016,Cortaderia selloana,Jardim,Erva,40.31196331,-8.330125809,3,31,2016
7563,3/31/2016,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,40.35129473,-8.359007835,3,31,2016
7564,3/31/2016,Opuntia maxima,Jardim,Suculenta,40.37791314,-8.374631703,3,31,2016
7565,4/25/2016,Carpobrotus edulis,Duna,Suculenta,41.79928741,-8.872232437,4,25,2016
7566,4/25/2016,Opuntia maxima,Outro,Suculenta,38.4734649,-8.9832787,4,25,2016
7567,4/25/2016,Arundo donax,Beira de √°gua,Erva,41.06606884,-8.65559234,4,25,2016
7568,4/25/2016,Arctotheca calendula,Berma de estrada/caminho-de-ferro,Erva,41.06588112,-8.65534572,4,25,2016
7569,4/25/2016,Acacia dealbata,Outro,AÅrvore ou arbusto,41.28699629,-7.74207517,4,25,2016
7570,4/22/2016,Cortaderia selloana,Outro,Erva,41.1686739,-8.6788358,4,22,2016
7571,4/22/2016,Acacia melanoxylon,Outro,AÅrvore ou arbusto,41.16766275,-8.676688671,4,22,2016
7572,4/22/2016,Oxalis pes-caprae,Outro,Erva,41.16604742,-8.672997952,4,22,2016
7573,4/25/2016,Acacia longifolia,Duna,AÅrvore ou arbusto,41.53040884,-8.790264344,4,25,2016
7574,4/22/2016,Acacia longifolia,Outro,AÅrvore ou arbusto,40.97129571,-8.64877224,4,22,2016
7575,4/22/2016,Arundo donax,Duna,Erva,40.96591664,-8.651776314,4,22,2016
7576,3/31/2016,Pittosporum undulatum,Jardim,AÅrvore ou arbusto,40.37799844,-8.375793099,3,31,2016
7577,3/31/2016,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,40.37788351,-8.375868201,3,31,2016
7578,3/31/2016,Acacia melanoxylon,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,40.37791262,-8.375449777,3,31,2016
7579,3/31/2016,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,40.37814913,-8.376051933,3,31,2016
7580,3/31/2016,Acacia longifolia,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,40.37792999,-8.375980854,3,31,2016
7581,4/24/2016,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,37.03700602,-7.823086381,4,24,2016
7582,4/24/2016,Carpobrotus edulis,Beira de √°gua,Suculenta,37.0301081,-7.813757658,4,24,2016
7583,4/24/2016,Arctotheca calendula,Berma de estrada/caminho-de-ferro,Erva,37.03234288,-7.812057137,4,24,2016
7584,4/24/2016,Arundo donax,Beira de √°gua,Erva,37.03424072,-7.810890377,4,24,2016
7585,4/24/2016,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,37.03476634,-7.812330723,4,24,2016
7586,4/24/2016,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,37.03454958,-7.812177837,4,24,2016
7587,4/24/2016,Arundo donax,Pinhal,Erva,37.03337243,-7.815286517,4,24,2016
7588,4/24/2016,Opuntia maxima,Pinhal,Suculenta,37.03295064,-7.815442085,4,24,2016
7589,4/24/2016,Agave americana,Berma de estrada/caminho-de-ferro,Suculenta,37.03333609,-7.821063995,4,24,2016
7590,4/24/2016,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,37.0336389,-7.820430994,4,24,2016
7591,4/24/2016,Arctotheca calendula,Berma de estrada/caminho-de-ferro,Erva,37.03386752,-7.81989187,4,24,2016
7592,4/24/2016,Arctotheca calendula,Pinhal,Erva,37.03463361,-7.819183767,4,24,2016
7593,4/24/2016,Arundo donax,Terreno Inculto,Erva,38.5559225,-8.8863751,4,24,2016
7594,4/24/2016,Agave americana,Outro,Suculenta,38.56565,-8.9008695,4,24,2016
7595,4/24/2016,Agave americana,Outro,Suculenta,38.5358805,-8.8922876,4,24,2016
7596,4/23/2016,Arundo donax,Terreno Inculto,Erva,40.20988863,-8.415080868,4,23,2016
7597,4/23/2016,Cortaderia selloana,Terreno Inculto,Erva,40.20997146,-8.414865418,4,23,2016
7598,4/24/2016,Agave americana,Berma de estrada/caminho-de-ferro,Suculenta,40.74656248,-7.928269629,4,24,2016
7599,4/23/2016,Acacia saligna,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,37.29128794,-7.483942509,4,23,2016
7600,4/23/2016,Arctotheca calendula,Jardim,Erva,37.19173461,-7.413057089,4,23,2016
7601,4/23/2016,Agave americana,√Å¬Årea agr√≠cola,Suculenta,37.19108292,-8.896350861,4,23,2016
7602,4/23/2016,Carpobrotus edulis,Duna,Suculenta,37.18914169,-8.907935321,4,23,2016
7603,4/23/2016,Arundo donax,Beira de √°gua,Erva,37.1859525,-8.898974061,4,23,2016
7604,4/23/2016,Arundo donax,Duna,Erva,37.18402182,-8.905843198,4,23,2016
7605,4/23/2016,Agave americana,Duna,Suculenta,37.18410035,-8.905542791,4,23,2016
7606,4/23/2016,Carpobrotus edulis,Duna,Suculenta,37.18442142,-8.905341625,4,23,2016
7607,4/23/2016,Arctotheca calendula,√Å¬Årea agr√≠cola,Erva,37.41730264,-8.783569336,4,23,2016
7608,4/23/2016,Carpobrotus edulis,Terreno Inculto,Suculenta,37.40679529,-8.795800209,4,23,2016
7609,4/23/2016,Acacia longifolia,Terreno Inculto,AÅrvore ou arbusto,37.40574703,-8.794255257,4,23,2016
7610,4/23/2016,Carpobrotus edulis,Berma de estrada/caminho-de-ferro,Suculenta,37.0835821,-8.1119593,4,23,2016
7611,4/23/2016,Arundo donax,Outro,Erva,40.19680164,-8.410056146,4,23,2016
7612,4/23/2016,Acacia longifolia,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,37.0802369,-8.1132717,4,23,2016
7613,4/23/2016,Acacia longifolia,Terreno Inculto,AÅrvore ou arbusto,37.0853182,-8.1073178,4,23,2016
7614,4/23/2016,Acacia saligna,Terreno Inculto,AÅrvore ou arbusto,37.0853183,-8.1072767,4,23,2016
7615,3/31/2016,Tradescantia fluminensis,Berma de estrada/caminho-de-ferro,Erva,40.3824843,-8.374296427,3,31,2016
7616,3/31/2016,Oxalis pes-caprae,Terreno Inculto,Erva,40.38292051,-8.37576896,3,31,2016
7617,3/31/2016,Acacia melanoxylon,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,40.38243322,-8.374307156,3,31,2016
7618,3/31/2016,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,40.38281528,-8.374843597,3,31,2016
7619,3/31/2016,Acacia melanoxylon,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,40.38159553,-8.452268243,3,31,2016
7620,3/31/2016,Hakea sericea,Eucaliptal,AÅrvore ou arbusto,40.55053657,-8.561090827,3,31,2016
7621,3/31/2016,Arundo donax,Eucaliptal,Erva,40.55193414,-8.560836017,3,31,2016
7622,3/31/2016,Acacia longifolia,Eucaliptal,AÅrvore ou arbusto,40.55148323,-8.560881615,3,31,2016
7623,3/31/2016,Cortaderia selloana,Eucaliptal,Erva,40.55193057,-8.560945988,3,31,2016
7624,3/31/2016,Acacia melanoxylon,Jardim,AÅrvore ou arbusto,41.15231152,-8.582264185,3,31,2016
7625,3/31/2016,Cortaderia selloana,Terreno Inculto,Erva,41.14949897,-8.583793044,3,31,2016
7626,3/31/2016,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,41.17252867,-8.594398499,3,31,2016
7627,3/31/2016,Acacia melanoxylon,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,41.5614926,-8.382965326,3,31,2016
7628,3/30/2016,Acacia melanoxylon,Terreno Inculto,AÅrvore ou arbusto,42.02475881,-8.65090996,3,30,2016
7629,3/30/2016,Tradescantia fluminensis,Jardim,Erva,42.02503826,-8.650997132,3,30,2016
7630,3/30/2016,Oxalis pes-caprae,Jardim,Erva,42.02528732,-8.650676608,3,30,2016
7631,3/30/2016,Acacia melanoxylon,Jardim,AÅrvore ou arbusto,42.02527387,-8.648203611,3,30,2016
7632,4/21/2016,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,39.28588168,-8.890101314,4,21,2016
7633,4/22/2016,Arundo donax,Terreno Inculto,Erva,41.22985087,-8.72027128,4,22,2016
7634,4/22/2016,Arctotheca calendula,Berma de estrada/caminho-de-ferro,Erva,41.22991412,-8.72028114,4,22,2016
7635,4/21/2016,Ageratina adenophora,Terreno Inculto,Erva,38.66461,-27.23206,4,21,2016
7636,4/21/2016,Agave americana,Jardim,Suculenta,38.66261,-27.23179,4,21,2016
7637,4/21/2016,Tradescantia fluminensis,Terreno Inculto,Erva,38.66461,-27.23206,4,21,2016
7638,4/21/2016,Oxalis pes-caprae,Terreno Inculto,Erva,38.66461,-27.23206,4,21,2016
7639,4/21/2016,Pittosporum undulatum,Terreno Inculto,AÅrvore ou arbusto,38.66534,-27.2322,4,21,2016
7640,4/21/2016,Ageratina adenophora,Terreno Inculto,Erva,38.66534,-27.2322,4,21,2016
7641,4/21/2016,Arundo donax,Terreno Inculto,Erva,38.66534,-27.2322,4,21,2016
7642,4/21/2016,Erigeron karvinskianus,Terreno Inculto,Erva,38.66513,-27.23129,4,21,2016
7643,4/21/2016,Ageratina adenophora,Terreno Inculto,Erva,38.66513,-27.23129,4,21,2016
7644,4/21/2016,Erigeron karvinskianus,Terreno Inculto,Erva,38.66489,-27.23016,4,21,2016
7645,4/21/2016,Ageratina adenophora,Terreno Inculto,Erva,38.66489,-27.23016,4,21,2016
7646,4/21/2016,Erigeron karvinskianus,Terreno Inculto,Erva,38.66481,-27.22931,4,21,2016
7647,4/21/2016,Ageratina adenophora,Terreno Inculto,Erva,38.66481,-27.22931,4,21,2016
7648,4/21/2016,Oxalis pes-caprae,Terreno Inculto,Erva,38.66397,-27.22754,4,21,2016
7649,03/08/2016,Cotula coronopifolia,Beira de √°gua,Erva,40.9659214,-8.646637201,3,8,2016
7650,4/21/2016,Oxalis pes-caprae,Terreno Inculto,Erva,41.2949456,-8.69582,4,21,2016
7651,4/21/2016,Acacia saligna,Duna,AÅrvore ou arbusto,37.11986053,-7.626013756,4,21,2016
7652,4/21/2016,Arctotheca calendula,Duna,Erva,37.0890609,-7.669497728,4,21,2016
7653,4/21/2016,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,37.12830589,-7.625284195,4,21,2016
7654,4/21/2016,Cortaderia selloana,Duna,Erva,37.08778569,-7.663645148,4,21,2016
7655,4/21/2016,Carpobrotus edulis,Duna,Suculenta,37.08814514,-7.663956285,4,21,2016
7656,4/21/2016,Opuntia maxima,Duna,Suculenta,37.11991614,-7.625509501,4,21,2016
7657,4/21/2016,Agave americana,Berma de estrada/caminho-de-ferro,Suculenta,37.13764622,-7.616894245,4,21,2016
7658,4/21/2016,Tradescantia fluminensis,Terreno Inculto,Erva,38.66397,-27.22754,4,21,2016
7659,4/21/2016,Pittosporum undulatum,Terreno Inculto,AÅrvore ou arbusto,38.66397,-27.22754,4,21,2016
7660,4/21/2016,Tradescantia fluminensis,Terreno Inculto,Erva,38.66132,-27.22602,4,21,2016
7661,4/21/2016,Ageratina adenophora,Terreno Inculto,Erva,38.66132,-27.22602,4,21,2016
7662,4/21/2016,Oxalis pes-caprae,Terreno Inculto,Erva,38.66132,-27.22602,4,21,2016
7663,4/21/2016,Arundo donax,Terreno Inculto,Erva,38.66132,-27.22602,4,21,2016
7664,4/21/2016,Oxalis pes-caprae,√Å¬Årea agr√≠cola,Erva,38.66149,-27.22566,4,21,2016
7665,4/21/2016,Arundo donax,√Å¬Årea agr√≠cola,Erva,38.66149,-27.22566,4,21,2016
7666,4/21/2016,Pittosporum undulatum,√Å¬Årea agr√≠cola,AÅrvore ou arbusto,38.66217,-27.22484,4,21,2016
7667,4/21/2016,Oxalis pes-caprae,√Å¬Årea agr√≠cola,Erva,38.66217,-27.22484,4,21,2016
7668,4/21/2016,Arundo donax,√Å¬Årea agr√≠cola,Erva,38.66334,-27.22329,4,21,2016
7669,4/21/2016,Oxalis pes-caprae,√Å¬Årea agr√≠cola,Erva,38.66386,-27.2228,4,21,2016
7670,4/21/2016,Arundo donax,√Å¬Årea agr√≠cola,Erva,38.66386,-27.2228,4,21,2016
7671,4/21/2016,Tradescantia fluminensis,√Å¬Årea agr√≠cola,Erva,38.66469,-27.22204,4,21,2016
7672,4/21/2016,Oxalis pes-caprae,√Å¬Årea agr√≠cola,Erva,38.66469,-27.22204,4,21,2016
7673,4/21/2016,Arundo donax,√Å¬Årea agr√≠cola,Erva,38.66469,-27.22204,4,21,2016
7674,4/21/2016,Erigeron karvinskianus,Terreno Inculto,Erva,38.66613,-27.21917,4,21,2016
7675,4/21/2016,Arundo donax,Terreno Inculto,Erva,38.66613,-27.21917,4,21,2016
7676,4/21/2016,Arundo donax,Terreno Inculto,Erva,38.66483,-27.21901,4,21,2016
7677,4/21/2016,Erigeron karvinskianus,Outro,Erva,38.66069,-27.21877,4,21,2016
7678,4/21/2016,Pittosporum undulatum,Outro,AÅrvore ou arbusto,38.66069,-27.21877,4,21,2016
7679,4/19/2016,Ricinus communis,Terreno Inculto,AÅrvore ou arbusto,38.665,-27.24226,4,19,2016
7680,4/17/2016,Agave americana,Outro,Suculenta,38.56529298,-8.900358416,4,17,2016
7681,4/17/2016,Oxalis pes-caprae,Duna,Erva,38.49384363,-8.904765705,4,17,2016
7682,4/17/2016,Acacia longifolia,Duna,AÅrvore ou arbusto,38.49408096,-8.90507835,4,17,2016
7683,4/17/2016,Carpobrotus edulis,Duna,Suculenta,38.49298427,-8.905909248,4,17,2016
7684,4/16/2016,Acacia saligna,Duna,AÅrvore ou arbusto,38.49333204,-8.903940171,4,16,2016
7685,4/16/2016,Acacia saligna,Duna,AÅrvore ou arbusto,38.48803665,-8.906203704,4,16,2016
7686,4/16/2016,Arctotheca calendula,Outro,Erva,38.61689759,-9.040951934,4,16,2016
7687,4/20/2016,Acacia melanoxylon,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,37.26522457,-8.809018135,4,20,2016
7688,4/20/2016,Acacia longifolia,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,37.17478659,-8.748174906,4,20,2016
7689,04/09/2016,Carpobrotus edulis,Duna,Suculenta,40.96549537,-8.652763367,4,9,2016
7690,4/19/2016,Ipomoea indica,Terreno Inculto,Trepadeira,38.664433,-27.23492,4,19,2016
7691,4/19/2016,Pittosporum undulatum,Terreno Inculto,AÅrvore ou arbusto,38.66433,-27.23492,4,19,2016
7692,4/19/2016,Arundo donax,Terreno Inculto,Erva,38.65657,-27.23518,4,19,2016
7693,4/19/2016,Ipomoea indica,Jardim,Trepadeira,38.66151,-27.23972,4,19,2016
7694,4/19/2016,Agave americana,Terreno Inculto,Suculenta,38.65657,-27.23518,4,19,2016
7695,4/19/2016,Ageratina adenophora,Terreno Inculto,Erva,38.66305,-27.24169,4,19,2016
7696,4/19/2016,Pittosporum undulatum,Terreno Inculto,AÅrvore ou arbusto,38.66305,-27.24169,4,19,2016
7697,4/19/2016,Ageratina adenophora,Jardim,Erva,38.66294,-27.24254,4,19,2016
7698,4/19/2016,Pittosporum undulatum,Terreno Inculto,AÅrvore ou arbusto,38.66436,-27.24338,4,19,2016
7699,4/19/2016,Pittosporum undulatum,Jardim,AÅrvore ou arbusto,38.66352,-27.24385,4,19,2016
7700,4/19/2016,Ageratina adenophora,Terreno Inculto,Erva,38.66436,-27.24338,4,19,2016
7701,4/19/2016,Pittosporum undulatum,Terreno Inculto,AÅrvore ou arbusto,38.66468,-27.24277,4,19,2016
7702,4/19/2016,Arundo donax,Terreno Inculto,Erva,38.665,-27.24226,4,19,2016
7703,4/19/2016,Acacia melanoxylon,Terreno Inculto,AÅrvore ou arbusto,38.66538,-27.2414,4,19,2016
7704,4/19/2016,Oxalis pes-caprae,Terreno Inculto,Erva,38.66522,-27.24034,4,19,2016
7705,4/19/2016,Arundo donax,Terreno Inculto,Erva,38.66512,-27.24022,4,19,2016
